15,"Слива черная, весовая",229.99 руб.,за 1 кг,https://lenta.com/product/sliva-chernaya-ves-1kg-222776/,Без cкидки
16,"Голубика PREMIUM CLUB отборная, 125г",169.99 руб.,за 1 шт.,https://lenta.com/product/golubika-lenta-green-otbornaya-rossiya-125g-595315/,Со cкидкой
17,"Петрушка ЛЕНТА свежая, 100г",59.99 руб.,за 1 шт.,https://lenta.com/product/petrushka-lenta-svezhaya-rossiya-100g-582210/,Без cкидки
18,"Томаты оранжевые ЛЕНТА FRESH, 350г",169.99 руб.,за 1 шт.,https://lenta.com/product/tomaty-lenta-fresh-oranzhevye-rossiya-350g-641741/,Без cкидки
19,"Тыква Хэллоуин, весовая",79.99 руб.,за 1 кг,https://lenta.com/product/tykva-hellouin-ves-1kg-215693/,Со cкидкой
20,"Авокадо Хасс отборное, 2шт",219.99 руб.,за 1 шт.,https://lenta.com/product/avokado-hass-otbornyjj-2sht-596386/,Со cкидкой
21,"Капуста квашеная ФЭГ По-деревенски, 900г",159.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-ferelgam-kvashenaya-derevenskaya-rossiya-900g-311915/,Со cкидкой
22,"Яблоки свежие, фасованные, весовые",79.99 руб.,за 1 кг,https://lenta.com/product/yabloko-rodnoe-fas-1kg-324537/,Со cкидкой
23,"Лук Ялтинский, весовой",239.99 руб.,за 1 кг,https://lenta.com/product/luk-yaltinskijj-ves-1kg-300672/,Без cкидки
,title,price,weight,link_category,sale
0,Смесь салатная Трио,99.99 руб.,за 1 шт.,https://lenta.com/product/salat-trio-miks-1sht-281405/,Без cкидки
1,"Тыква, весовая",49.99 руб.,за 1 кг,https://lenta.com/product/tykva-ves-1kg-354838/,Со cкидкой
2,"Шампиньоны для запекания ЛЕНТА GREEN, 700г",189.99 руб.,за 1 шт.,https://lenta.com/product/griby-lenta-green-shampinony-dlya-zapekaniya-rossiya-700g-558631/,Без cкидки
3,"Перец Рамиро сладкий, весовой",329.99 руб.,за 1 кг,https://lenta.com/product/perec-ramiro--ves-1kg-230499/,Без cкидки
4,"Картофель белый, фасованный, весовой",49.99 руб.,за 1 кг,https://lenta.com/product/kartofel-belyjj--fas-1kg-255498/,Без cкидки
5,"Морковь ФЭГ По-корейски, 500г",134.99 руб.,за 1 шт.,https://lenta.com/product/morkov-ferelgam-pokorejjski-rossiya-500g-195460/,Со cкидкой
6,"Имбирь свежий, 250г",149.99 руб.,за 1 шт.,https://lenta.com/product/imbir-svezhijj-rossiya-250g-525924/,Без cкидки
7,"Томаты Кумато, 350г",169.99 руб.,за 1 шт.,https://lenta.com/product/tomaty-prochie-tovary-kumato-rossiya-350g-664012/,Без cкидки
8,"Перец Рамиро сладкий, 300г",159.99 руб.,за 1 шт.,https://lenta.com/product/perec-ramiro-sladkijj-import-300g-250882/,Без cкидки
9,"Виноград Киш-миш розовый, весовой",199.99 руб.,за 1 кг,https://lenta.com/product/vinograd-kishmish-rozovyjj-ves-1kg-301590/,Без cкидки
10,"Салат БЕЛАЯ ДАЧА Для фанатов салатов Пряная руккола, 65г",205.99 руб.,за 1 шт.,https://lenta.com/product/salat-belaya-dacha-rukola-svezhijj-65g-342654/,Без cкидки
11,"Слива красная, весовая",169.99 руб.,за 1 кг,https://lenta.com/product/sliva-krasnaya-ves-1kg-179008/,Без cкидки
12,"Капуста квашеная ТРАДИЦИИ ВКУСА, 500г",94.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-tradicii-vkusa-kvashenaya-rossiya-500g-536350/,Со cкидкой
13,"Лук Ялтинский, 300г",149.99 руб.,за 1 шт.,https://lenta.com/product/luk-yaltinskijj-300g-299297/,Без cкидки
14,"Морковь БЕЛАЯ ДАЧА Сочная морковь, соломка, 200г",89.99 руб.,за 1 шт.,https://lenta.com/product/morkov-prochie-tovary-svezhaya-rezanaya-sochnaya-morkov-rossiya-200g-611488/,Без cкидки
15,"Кукуруза вареная, 450г",199.99 руб.,за 1 шт.,https://lenta.com/product/kukuruza-varenaya-vu-450g-373636/,Без cкидки
16,"Лайм, 3шт",149.99 руб.,за 1 шт.,https://lenta.com/product/lajjm-3sht-219718/,Без cкидки
17,"Лук красный, 3шт",59.99 руб.,за 1 шт.,https://lenta.com/product/luk-krasnyjj-3sht-241376/,Без cкидки
18,"Укроп свежий, 250г",99.99 руб.,за 1 шт.,https://lenta.com/product/ukrop-svezhijj-250g-335333/,Без cкидки
19,"Огурцы соленые ТРАДИЦИИ ВКУСА корнишоны, 500г",109.99 руб.,за 1 шт.,https://lenta.com/product/ogurcy-solenye-kornishony-rossiya-500g-525187/,Со cкидкой
20,"Киви, 800г",99.99 руб.,за 1 шт.,https://lenta.com/product/kivi-rossiya-800g-587069/,Со cкидкой
21,"Тыква Французская, весовая",69.99 руб.,за 1 кг,https://lenta.com/product/tykva-francuzskaya-ves-1kg-276359/,Со cкидкой
