30,"Мороженое пломбир Глобус Ванильный в вафельном рожке 15%, 90 г",55.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-plombir-v-vafelnom-rozhke-globus-vanilnyy-15-90-g/,Без скидки
31,"Мороженое пломбир Глобус с ароматом Ванили 15%, 450 г",279.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-plombir-globus-s-aromatom-vanili-15-450-g/,Без скидки
32,"Мороженое молочное Snickers Ice Cream с карамелью и арахисом покрытое глазурью, 48 г",88.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-molochnoe-snickers-ice-cream-s-karamelyu-i-arakhisom-pokrytoe-glazuryu-48-g/,Без скидки
33,"Наггетсы куриные Глобус с ветчиной и сыром, 300 г",109.99 руб,за 1 шт.,https://online.globus.ru/products/naggetsy-kurinye-globus-s-vetchinoy-i-syrom-300-g/,Без скидки
34,"Фасоль стручковая замороженная Ваш выбор резаная, 400 г",99.99 руб,за 1 шт.,https://online.globus.ru/products/fasol-struchkovaya-vash-vybor-zamorozhennaya-rezanaya-400-g/,Без скидки
35,"Кордон блю Золотой Петушок с сыром и ветчиной, 330 г",344.99 руб,за 1 шт.,https://online.globus.ru/products/kordon-blyu-zolotoy-petushok-s-syrom-i-vetchinoy-330-g/,Без скидки
36,"Мороженое пломбир Гроспирон Кедровый, 410 г",428.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-plombir-grospiron-kedrovyy-410-g/,Без скидки
37,"Чебупели Горячая штучка с ветчиной и сыром, 300 г",167.99 руб,за 1 шт.,https://online.globus.ru/products/chebupeli-s-vetchinoy-i-syrom-goryachaya-shtuchka-300-g/,Без скидки
38,"Мороженое пломбир Чистая Линия Сахарная трубочка ванильная 12%, 70 г",124.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-plombir-chistaya-liniya-sakharnaya-trubochka-vanilnaya-12-70-g/,Без скидки
39,"Картофельные дольки Super Fresh potato wedges, 1 кг",428.99 руб,за 1 шт.,https://online.globus.ru/products/kartofelnye-dolki-super-fresh-potato-wedges-1-kg/,Без скидки
40,"Тесто дрожжевое Цезарь слоёное со сливочным маслом, 400 г",89.99 руб,за 1 шт.,https://online.globus.ru/products/testo-sloyenoe-drozhzhevoe-tsezar-so-slivochnym-maslom-400-g/,Со скидкой
41,"Тесто бездрожжевое Ваш выбор слоёное, 500 г",79.99 руб,за 1 шт.,https://online.globus.ru/products/testo-sloenoe-vash-vybor-bezdrozhzhevoe-500-g/,Без скидки
42,"Палтус синекорый свежемороженый Borealis стейк, 400 г",699.99 руб,за 1 шт.,https://online.globus.ru/products/paltus-sinekoryy-borealis-steyk-400-g/,Без скидки
43,"Мороженое пломбир Талосто Классическая Венеция Ваниль, 450 г",268.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-klassicheskaya-venetsiya-talosto-plombir-450-g/,Без скидки
44,"Тажин Нут с овощами Bonduelle по-маррокански, 400 г",243.99 руб,за 1 шт.,https://online.globus.ru/products/tazhin-nut-s-ovoshchami-bonduelle-po-marrokanski-400-g/,Без скидки
45,"Мороженое сливочное Глобус Фисташковое 11,5%, 700 г",429.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-slivochnoe-fistashka-12-9-700-g/,Без скидки
46,"Наггетсы куриные Морозко Классические, 300 г",89.99 руб,за 1 шт.,https://online.globus.ru/products/naggetsy-kurinye-zharenki-klassicheskie-300-g/,Со скидкой
47,"Смесь овощная Морозко Green Мексиканская, 400 г",133.99 руб,за 1 шт.,https://online.globus.ru/products/smes-ovoshchnaya-morozko-green-meksikanskaya-400-g/,Без скидки
,Название,Цена,Граммовка,Ссылка,Скидка
0,"Котлеты замороженные Hi Vegan Растительные, 800 г",621.99 руб,за 1 шт.,https://online.globus.ru/products/kotlety-zamorozhennye-hiburger-vegan-rastitelnye-800-g/,Без скидки
1,"Лёд пищевой Ледокол, 1 кг",119.99 руб,за 1 шт.,https://online.globus.ru/products/lyed-pishchevoy-ledokol-1-kg/,Без скидки
2,"Палтус стрелозуб замороженный, филе 400-600 г",53.99 руб,за 100 г,https://online.globus.ru/products/paltus-strelozub-file-morozhenyy-400-600-g/,Без скидки
3,"Мороженое Пломбир Вологодский в вафельном рожке 15%, 130 г",79.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-plombir-plombir-vologodskiy-v-vafelnom-rozhke-15-130-g/,Со скидкой
4,"Крабовое мясо замороженное Ваш выбор, 200 г",55.99 руб,за 1 шт.,https://online.globus.ru/products/krabovoe-myaso-zamorozhennoe-vash-vybor-200-g/,Без скидки
5,"Мороженое пломбир Коровка из Кореновки с чёрной смородиной 15%, 400 г",330.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-plombir-korovka-iz-korenovki-s-chernoy-smorodinoy-iz-svezhayshikh-slivok-15-400-g/,Без скидки
6,"Смесь компотная Icestar, 400 г",160.99 руб,за 1 шт.,https://online.globus.ru/products/kompotnaya-smes-icestar-400-g/,Без скидки
7,"Клюква быстрозамороженная, 1 кг",581.99 руб,за 1 кг,https://online.globus.ru/products/klyukva-bystrozamorozhennaya-1-kg/,Без скидки
8,"Мороженое шербет Филевское Черная смородина, 550 г",318.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-sherbet-filevskoe-chernaya-smorodina-550-g/,Без скидки
9,"Палтус замороженный, без головы 1,5-3 кг",87.99 руб,за 100 г,https://online.globus.ru/products/paltus-bez-golovy-zamorozhennyy/,Без скидки
10,"Мороженое эскимо пломбир Коровка из Кореновки в шоколадной глазури, 70 г",90.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-eskimo-plombir-korovka-iz-korenovki-v-shokoladnoy-glazuri-70-g/,Без скидки
11,"Мороженое пломбир Золотой Стандарт Классический 4,4%, 400 г",282.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-zolotoy-standart-plombir-klassicheskiy-400-g/,Без скидки
12,"Мороженое молочное Эkzo Манго, малина 2%, 520 г",335.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-ekzo-mango-malina-2-520-g/,Со скидкой
13,"Цветная капуста Bonduelle отборная, 400 г",115.99 руб,за 1 шт.,https://online.globus.ru/products/otbornaya-kapusta-bonduelle-tsvetnaya-400-g/,Со скидкой
14,"Хинкали быстрозамороженные, 1 кг",241.99 руб,за 1 кг,https://online.globus.ru/products/khinkali-bystrozamorozhennye-1-kg/,Без скидки
15,"Шпинат свежемороженый резаный, 1 кг",259.99 руб,за 1 кг,https://online.globus.ru/products/shpinat-svezhemorozhenyy-rezanyy-1-kg/,Без скидки
16,"Пельмени У Палыча Сибирские, 800 г",499.99 руб,за 1 шт.,https://online.globus.ru/products/pelmeni-sibirskie-u-palycha-800-g/,Со скидкой
17,"Фарш из трески атлантической замороженный Borealis блочный, 750 г",511.99 руб,за 1 шт.,https://online.globus.ru/products/treska-atlanticheskaya-zamorozhennaya-borealis-farsh-750-g/,Без скидки
18,"Мороженое пломбир из натурального молока Гостовский Ванильный 15%, 450 г",318.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-plombir-iz-naturalnogo-moloka-gostovskiy-vanilnyy-15-450-g/,Без скидки
19,"Овощная смесь быстрозамороженная Hortex Mexico, 400 г",185.99 руб,за 1 шт.,https://online.globus.ru/products/ovoshchnaya-smes-mexico-hortex-bystrozamorozhennaya-400-g/,Без скидки
20,"Ассорти из морепродуктов замороженное с сурими, 1 кг",692.99 руб,за 1 кг,https://online.globus.ru/products/assorti-iz-moreproduktov-zamorozhennykh-1-kg/,Без скидки
21,"Мороженое пломбир Белое Золото Ванильный, 200 г",69.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-plombir-beloe-zoloto-vanilnyy-220-g/,Со скидкой
22,"Смесь компотная замороженная, 1 кг",269.99 руб,за 1 кг,https://online.globus.ru/products/smes-kompotnaya-zamorozhennaya-1-kg/,Без скидки
23,"Котлета куриная Сытоедов с картофельным пюре под белым грибным соусом, 350 г",195.99 руб,за 1 шт.,https://online.globus.ru/products/kotleta-kurinaya-sytoedov-s-kartofelnym-pyure-pod-belym-gribnym-sousom-350-g/,Без скидки
24,"Мороженое сливочное Глобус Клубника 8%, 750 г",419.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-slivochnoe-klubnika-8-750-g/,Без скидки
25,"Шпинат быстрозамороженный Icestar резаный, 400 г",113.99 руб,за 1 шт.,https://online.globus.ru/products/shpinat-rezanyy-icestar-bystrozamorozhennyy-400-g/,Без скидки
26,"Мороженое пломбир эскимо Чистая Линия ванильный в шоколадной глазури с миндалём 12%, 80 г",157.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-plombir-chistaya-liniya-vanilnyy-v-shokoladnoy-glazuri-s-mindalyem-12-80-g/,Без скидки
27,"Мороженое эскимо Пломбир Вологодский в шоколадной глазури с фундуком, 75 г",90.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-plombir-plombir-vologodskiy-v-shokoladnoy-glazuri-s-fundukom-75-g/,Без скидки
28,"Вареники Цезарь с картофелем и жареным луком, 600 г",238.99 руб,за 1 шт.,https://online.globus.ru/products/vareniki-tsezar-s-kartofelem-i-zharenym-lukom-600-g/,Без скидки
29,"Мороженое пломбир эскимо Чистая Линия в апельсиновой глазури 12%, 70 г",110.99 руб,за 1 шт.,https://online.globus.ru/products/morozhenoe-eskimo-plombir-chistaya-liniya-v-apelsinovoy-glazuri-12-70-g/,Без скидки
30,"Торт Oreo Шоколадный с печеньем и сливками, 400 г",831.99 руб,за 1 шт.,https://online.globus.ru/products/tort-shokoladnyy-oreo-s-pechenem-i-slivkami-400-g/,Без скидки
31,"Котлеты Ложкаревъ по-домашнему, 400 г",79.99 руб,за 1 шт.,https://online.globus.ru/products/kotlety-po-domashnemu-lozhkarev-400-g/,Со скидкой
32,"Пельмени замороженные Цезарь государь Император, 800 г",325.99 руб,за 1 шт.,https://online.globus.ru/products/pelmeni-iz-svezhego-myasa-zamorozhennye-tsezar-gosudar-imperator-800-g/,Со скидкой
33,"Форель замороженная Армения 1-1,3 кг",1 099.99 руб,за 1 кг,https://online.globus.ru/products/forel-zamorozhennaya-armeniya-1-1-3-kg/,Без скидки
